,order_id,exec_type_1,execution_time_1,exec_type_2,execution_time_2,exec_type_3,execution_time_3,exec_type_4,execution_time_4,exec_type_5,execution_time_5
3816,2000104,,,,,,,Replace,2/6/2022 1:35,Canceled,1/6/2022 23:38
3817,2000104,,,,,,,Replace,2/6/2022 1:35,Canceled,18-05-2021 11:16:32 PM
3818,2000104,,,,,,,Replace,2/6/2022 1:35,Canceled,19-05-2021 11:16:28 PM
3819,2000104,,,,,,,Replace,2/6/2022 1:35,Canceled,25-06-2021 11:17:37 PM
3820,2000104,,,,,,,Replace,2/6/2022 1:35,Canceled,28-06-2021 11:21:50 PM
3821,2000104,,,,,,,Replace,19-05-2021 1:35:09 AM,Canceled,26-05-2022 11:33:00 PM
3822,2000104,,,,,,,Replace,19-05-2021 1:35:09 AM,Canceled,1/6/2022 23:38
3823,2000104,,,,,,,Replace,19-05-2021 1:35:09 AM,Canceled,18-05-2021 11:16:32 PM
3824,2000104,,,,,,,Replace,19-05-2021 1:35:09 AM,Canceled,19-05-2021 11:16:28 PM
3825,2000104,,,,,,,Replace,19-05-2021 1:35:09 AM,Canceled,25-06-2021 11:17:37 PM
3826,2000104,,,,,,,Replace,19-05-2021 1:35:09 AM,Canceled,28-06-2021 11:21:50 PM
3827,2000104,,,,,,,Replace,20-05-2021 1:35:09 AM,Canceled,26-05-2022 11:33:00 PM
3828,2000104,,,,,,,Replace,20-05-2021 1:35:09 AM,Canceled,1/6/2022 23:38
3829,2000104,,,,,,,Replace,20-05-2021 1:35:09 AM,Canceled,18-05-2021 11:16:32 PM
3830,2000104,,,,,,,Replace,20-05-2021 1:35:09 AM,Canceled,19-05-2021 11:16:28 PM
3831,2000104,,,,,,,Replace,20-05-2021 1:35:09 AM,Canceled,25-06-2021 11:17:37 PM
3832,2000104,,,,,,,Replace,20-05-2021 1:35:09 AM,Canceled,28-06-2021 11:21:50 PM
3833,2000104,,,,,,,Replace,29-06-2021 1:35:01 AM,Canceled,26-05-2022 11:33:00 PM
3834,2000104,,,,,,,Replace,29-06-2021 1:35:01 AM,Canceled,1/6/2022 23:38
3835,2000104,,,,,,,Replace,29-06-2021 1:35:01 AM,Canceled,18-05-2021 11:16:32 PM
3836,2000104,,,,,,,Replace,29-06-2021 1:35:01 AM,Canceled,19-05-2021 11:16:28 PM
3837,2000104,,,,,,,Replace,29-06-2021 1:35:01 AM,Canceled,25-06-2021 11:17:37 PM
3838,2000104,,,,,,,Replace,29-06-2021 1:35:01 AM,Canceled,28-06-2021 11:21:50 PM
3839,2000104,,,,,,,Replace,27-05-2022 1:30:00 AM,Canceled,26-05-2022 11:33:00 PM
3840,2000104,,,,,,,Replace,27-05-2022 1:30:00 AM,Canceled,1/6/2022 23:38
3841,2000104,,,,,,,Replace,27-05-2022 1:30:00 AM,Canceled,18-05-2021 11:16:32 PM
3842,2000104,,,,,,,Replace,27-05-2022 1:30:00 AM,Canceled,19-05-2021 11:16:28 PM
3843,2000104,,,,,,,Replace,27-05-2022 1:30:00 AM,Canceled,25-06-2021 11:17:37 PM
3844,2000104,,,,,,,Replace,27-05-2022 1:30:00 AM,Canceled,28-06-2021 11:21:50 PM
3845,2000104,,,,,,,Replace,2/6/2022 1:30,Canceled,26-05-2022 11:33:00 PM
3846,2000104,,,,,,,Replace,2/6/2022 1:30,Canceled,1/6/2022 23:38
3847,2000104,,,,,,,Replace,2/6/2022 1:30,Canceled,18-05-2021 11:16:32 PM
3848,2000104,,,,,,,Replace,2/6/2022 1:30,Canceled,19-05-2021 11:16:28 PM
3849,2000104,,,,,,,Replace,2/6/2022 1:30,Canceled,25-06-2021 11:17:37 PM
3850,2000104,,,,,,,Replace,2/6/2022 1:30,Canceled,28-06-2021 11:21:50 PM
3851,2000104,,,,,,,Replace,19-05-2021 1:30:01 AM,Canceled,26-05-2022 11:33:00 PM
3852,2000104,,,,,,,Replace,19-05-2021 1:30:01 AM,Canceled,1/6/2022 23:38
3853,2000104,,,,,,,Replace,19-05-2021 1:30:01 AM,Canceled,18-05-2021 11:16:32 PM
3854,2000104,,,,,,,Replace,19-05-2021 1:30:01 AM,Canceled,19-05-2021 11:16:28 PM
3855,2000104,,,,,,,Replace,19-05-2021 1:30:01 AM,Canceled,25-06-2021 11:17:37 PM
3856,2000104,,,,,,,Replace,19-05-2021 1:30:01 AM,Canceled,28-06-2021 11:21:50 PM
3857,2000104,,,,,,,Replace,20-05-2021 1:30:01 AM,Canceled,26-05-2022 11:33:00 PM
3858,2000104,,,,,,,Replace,20-05-2021 1:30:01 AM,Canceled,1/6/2022 23:38
3859,2000104,,,,,,,Replace,20-05-2021 1:30:01 AM,Canceled,18-05-2021 11:16:32 PM
3860,2000104,,,,,,,Replace,20-05-2021 1:30:01 AM,Canceled,19-05-2021 11:16:28 PM
3861,2000104,,,,,,,Replace,20-05-2021 1:30:01 AM,Canceled,25-06-2021 11:17:37 PM
3862,2000104,,,,,,,Replace,20-05-2021 1:30:01 AM,Canceled,28-06-2021 11:21:50 PM
3863,2000104,,,,,,,Replace,29-06-2021 1:30:01 AM,Canceled,26-05-2022 11:33:00 PM
3864,2000104,,,,,,,Replace,29-06-2021 1:30:01 AM,Canceled,1/6/2022 23:38
3865,2000104,,,,,,,Replace,29-06-2021 1:30:01 AM,Canceled,18-05-2021 11:16:32 PM
3866,2000104,,,,,,,Replace,29-06-2021 1:30:01 AM,Canceled,19-05-2021 11:16:28 PM
3867,2000104,,,,,,,Replace,29-06-2021 1:30:01 AM,Canceled,25-06-2021 11:17:37 PM
3868,2000104,,,,,,,Replace,29-06-2021 1:30:01 AM,Canceled,28-06-2021 11:21:50 PM
3869,2000104,,,,,,,Replace,20-06-2022 10:00:00 PM,Canceled,26-05-2022 11:33:00 PM
3870,2000104,,,,,,,Replace,20-06-2022 10:00:00 PM,Canceled,1/6/2022 23:38
3871,2000104,,,,,,,Replace,20-06-2022 10:00:00 PM,Canceled,18-05-2021 11:16:32 PM
3872,2000104,,,,,,,Replace,20-06-2022 10:00:00 PM,Canceled,19-05-2021 11:16:28 PM
3873,2000104,,,,,,,Replace,20-06-2022 10:00:00 PM,Canceled,25-06-2021 11:17:37 PM
3874,2000104,,,,,,,Replace,20-06-2022 10:00:00 PM,Canceled,28-06-2021 11:21:50 PM
3875,2000104,,,,,,,Replace,28-06-2021 10:00:01 PM,Canceled,26-05-2022 11:33:00 PM
3876,2000104,,,,,,,Replace,28-06-2021 10:00:01 PM,Canceled,1/6/2022 23:38
3877,2000104,,,,,,,Replace,28-06-2021 10:00:01 PM,Canceled,18-05-2021 11:16:32 PM
3878,2000104,,,,,,,Replace,28-06-2021 10:00:01 PM,Canceled,19-05-2021 11:16:28 PM
3879,2000104,,,,,,,Replace,28-06-2021 10:00:01 PM,Canceled,25-06-2021 11:17:37 PM
3880,2000104,,,,,,,Replace,28-06-2021 10:00:01 PM,Canceled,28-06-2021 11:21:50 PM
3881,2000104,,,,,,,Replace,29-06-2021 10:00:04 PM,Canceled,26-05-2022 11:33:00 PM
3882,2000104,,,,,,,Replace,29-06-2021 10:00:04 PM,Canceled,1/6/2022 23:38
3883,2000104,,,,,,,Replace,29-06-2021 10:00:04 PM,Canceled,18-05-2021 11:16:32 PM
3884,2000104,,,,,,,Replace,29-06-2021 10:00:04 PM,Canceled,19-05-2021 11:16:28 PM
3885,2000104,,,,,,,Replace,29-06-2021 10:00:04 PM,Canceled,25-06-2021 11:17:37 PM
3886,2000104,,,,,,,Replace,29-06-2021 10:00:04 PM,Canceled,28-06-2021 11:21:50 PM
3887,2000104,,,,,,,Replace,27-05-2022 10:00:00 PM,Canceled,26-05-2022 11:33:00 PM
3888,2000104,,,,,,,Replace,27-05-2022 10:00:00 PM,Canceled,1/6/2022 23:38
3889,2000104,,,,,,,Replace,27-05-2022 10:00:00 PM,Canceled,18-05-2021 11:16:32 PM
3890,2000104,,,,,,,Replace,27-05-2022 10:00:00 PM,Canceled,19-05-2021 11:16:28 PM
3891,2000104,,,,,,,Replace,27-05-2022 10:00:00 PM,Canceled,25-06-2021 11:17:37 PM
3892,2000104,,,,,,,Replace,27-05-2022 10:00:00 PM,Canceled,28-06-2021 11:21:50 PM
3893,2000104,,,,,,,Replace,19-05-2021 10:00:05 PM,Canceled,26-05-2022 11:33:00 PM
3894,2000104,,,,,,,Replace,19-05-2021 10:00:05 PM,Canceled,1/6/2022 23:38
3895,2000104,,,,,,,Replace,19-05-2021 10:00:05 PM,Canceled,18-05-2021 11:16:32 PM
3896,2000104,,,,,,,Replace,19-05-2021 10:00:05 PM,Canceled,19-05-2021 11:16:28 PM
3897,2000104,,,,,,,Replace,19-05-2021 10:00:05 PM,Canceled,25-06-2021 11:17:37 PM
3898,2000104,,,,,,,Replace,19-05-2021 10:00:05 PM,Canceled,28-06-2021 11:21:50 PM
3899,2000104,,,,,,,Replace,20-05-2021 10:00:04 PM,Canceled,26-05-2022 11:33:00 PM
3900,2000104,,,,,,,Replace,20-05-2021 10:00:04 PM,Canceled,1/6/2022 23:38
3901,2000104,,,,,,,Replace,20-05-2021 10:00:04 PM,Canceled,18-05-2021 11:16:32 PM
3902,2000104,,,,,,,Replace,20-05-2021 10:00:04 PM,Canceled,19-05-2021 11:16:28 PM
3903,2000104,,,,,,,Replace,20-05-2021 10:00:04 PM,Canceled,25-06-2021 11:17:37 PM
3904,2000104,,,,,,,Replace,20-05-2021 10:00:04 PM,Canceled,28-06-2021 11:21:50 PM
3905,2000104,,,,,,,Replace,27-06-2021 9:10:00 PM,Canceled,26-05-2022 11:33:00 PM
3906,2000104,,,,,,,Replace,27-06-2021 9:10:00 PM,Canceled,1/6/2022 23:38
3907,2000104,,,,,,,Replace,27-06-2021 9:10:00 PM,Canceled,18-05-2021 11:16:32 PM
3908,2000104,,,,,,,Replace,27-06-2021 9:10:00 PM,Canceled,19-05-2021 11:16:28 PM
3909,2000104,,,,,,,Replace,27-06-2021 9:10:00 PM,Canceled,25-06-2021 11:17:37 PM
3910,2000104,,,,,,,Replace,27-06-2021 9:10:00 PM,Canceled,28-06-2021 11:21:50 PM
3911,2000104,,,,,,,Replace,27-06-2021 9:50:00 PM,Canceled,26-05-2022 11:33:00 PM
3912,2000104,,,,,,,Replace,27-06-2021 9:50:00 PM,Canceled,1/6/2022 23:38
3913,2000104,,,,,,,Replace,27-06-2021 9:50:00 PM,Canceled,18-05-2021 11:16:32 PM
3914,2000104,,,,,,,Replace,27-06-2021 9:50:00 PM,Canceled,19-05-2021 11:16:28 PM
3915,2000104,,,,,,,Replace,27-06-2021 9:50:00 PM,Canceled,25-06-2021 11:17:37 PM
3916,2000104,,,,,,,Replace,27-06-2021 9:50:00 PM,Canceled,28-06-2021 11:21:50 PM
3917,2000104,,,,,,,Replace,19-06-2022 9:10:00 PM,Canceled,26-05-2022 11:33:00 PM
3918,2000104,,,,,,,Replace,19-06-2022 9:10:00 PM,Canceled,1/6/2022 23:38
3919,2000104,,,,,,,Replace,19-06-2022 9:10:00 PM,Canceled,18-05-2021 11:16:32 PM
3920,2000104,,,,,,,Replace,19-06-2022 9:10:00 PM,Canceled,19-05-2021 11:16:28 PM
3921,2000104,,,,,,,Replace,19-06-2022 9:10:00 PM,Canceled,25-06-2021 11:17:37 PM
3922,2000104,,,,,,,Replace,19-06-2022 9:10:00 PM,Canceled,28-06-2021 11:21:50 PM
3923,2000104,,,,,,,Replace,19-06-2022 9:50:00 PM,Canceled,26-05-2022 11:33:00 PM
3924,2000104,,,,,,,Replace,19-06-2022 9:50:00 PM,Canceled,1/6/2022 23:38
3925,2000104,,,,,,,Replace,19-06-2022 9:50:00 PM,Canceled,18-05-2021 11:16:32 PM
3926,2000104,,,,,,,Replace,19-06-2022 9:50:00 PM,Canceled,19-05-2021 11:16:28 PM
3927,2000104,,,,,,,Replace,19-06-2022 9:50:00 PM,Canceled,25-06-2021 11:17:37 PM
3928,2000104,,,,,,,Replace,19-06-2022 9:50:00 PM,Canceled,28-06-2021 11:21:50 PM
3929,2000128,,,,,,,Replace,31-05-2022 1:35:00 AM,Canceled,30-05-2022 11:35:00 PM
3930,2000128,,,,,,,Replace,31-05-2022 1:30:00 AM,Canceled,30-05-2022 11:35:00 PM
3931,2000128,,,,,,,Replace,31-05-2022 10:00:00 PM,Canceled,30-05-2022 11:35:00 PM
3932,1500112,,,,,,,Replace,31-05-2022 1:35:00 AM,Canceled,30-05-2022 11:37:00 PM
3933,1500112,,,,,,,Replace,31-05-2022 1:35:00 AM,Canceled,17-06-2021 11:18:25 PM
3934,1500112,,,,,,,Replace,31-05-2022 1:35:00 AM,Canceled,18-06-2021 11:21:20 PM
3935,1500112,,,,,,,Replace,31-05-2022 1:35:00 AM,Canceled,16-06-2021 11:15:49 PM
3936,1500112,,,,,,,Replace,18-06-2021 1:35:00 AM,Canceled,30-05-2022 11:37:00 PM
3937,1500112,,,,,,,Replace,18-06-2021 1:35:00 AM,Canceled,17-06-2021 11:18:25 PM
3938,1500112,,,,,,,Replace,18-06-2021 1:35:00 AM,Canceled,18-06-2021 11:21:20 PM
3939,1500112,,,,,,,Replace,18-06-2021 1:35:00 AM,Canceled,16-06-2021 11:15:49 PM
3940,1500112,,,,,,,Replace,17-06-2021 1:35:00 AM,Canceled,30-05-2022 11:37:00 PM
3941,1500112,,,,,,,Replace,17-06-2021 1:35:00 AM,Canceled,17-06-2021 11:18:25 PM
3942,1500112,,,,,,,Replace,17-06-2021 1:35:00 AM,Canceled,18-06-2021 11:21:20 PM
3943,1500112,,,,,,,Replace,17-06-2021 1:35:00 AM,Canceled,16-06-2021 11:15:49 PM
3944,1500112,,,,,,,Replace,31-05-2022 1:30:00 AM,Canceled,30-05-2022 11:37:00 PM
3945,1500112,,,,,,,Replace,31-05-2022 1:30:00 AM,Canceled,17-06-2021 11:18:25 PM
3946,1500112,,,,,,,Replace,31-05-2022 1:30:00 AM,Canceled,18-06-2021 11:21:20 PM
3947,1500112,,,,,,,Replace,31-05-2022 1:30:00 AM,Canceled,16-06-2021 11:15:49 PM
3948,1500112,,,,,,,Replace,18-06-2021 1:30:00 AM,Canceled,30-05-2022 11:37:00 PM
3949,1500112,,,,,,,Replace,18-06-2021 1:30:00 AM,Canceled,17-06-2021 11:18:25 PM
3950,1500112,,,,,,,Replace,18-06-2021 1:30:00 AM,Canceled,18-06-2021 11:21:20 PM
3951,1500112,,,,,,,Replace,18-06-2021 1:30:00 AM,Canceled,16-06-2021 11:15:49 PM
3952,1500112,,,,,,,Replace,17-06-2021 1:30:00 AM,Canceled,30-05-2022 11:37:00 PM
3953,1500112,,,,,,,Replace,17-06-2021 1:30:00 AM,Canceled,17-06-2021 11:18:25 PM
3954,1500112,,,,,,,Replace,17-06-2021 1:30:00 AM,Canceled,18-06-2021 11:21:20 PM
3955,1500112,,,,,,,Replace,17-06-2021 1:30:00 AM,Canceled,16-06-2021 11:15:49 PM
3956,1500112,,,,,,,Replace,17-06-2021 10:00:00 PM,Canceled,30-05-2022 11:37:00 PM
3957,1500112,,,,,,,Replace,17-06-2021 10:00:00 PM,Canceled,17-06-2021 11:18:25 PM
3958,1500112,,,,,,,Replace,17-06-2021 10:00:00 PM,Canceled,18-06-2021 11:21:20 PM
3959,1500112,,,,,,,Replace,17-06-2021 10:00:00 PM,Canceled,16-06-2021 11:15:49 PM
3960,1500112,,,,,,,Replace,31-05-2022 10:00:00 PM,Canceled,30-05-2022 11:37:00 PM
3961,1500112,,,,,,,Replace,31-05-2022 10:00:00 PM,Canceled,17-06-2021 11:18:25 PM
3962,1500112,,,,,,,Replace,31-05-2022 10:00:00 PM,Canceled,18-06-2021 11:21:20 PM
3963,1500112,,,,,,,Replace,31-05-2022 10:00:00 PM,Canceled,16-06-2021 11:15:49 PM
3964,1500112,,,,,,,Replace,18-06-2021 10:00:00 PM,Canceled,30-05-2022 11:37:00 PM
3965,1500112,,,,,,,Replace,18-06-2021 10:00:00 PM,Canceled,17-06-2021 11:18:25 PM
3966,1500112,,,,,,,Replace,18-06-2021 10:00:00 PM,Canceled,18-06-2021 11:21:20 PM
3967,1500112,,,,,,,Replace,18-06-2021 10:00:00 PM,Canceled,16-06-2021 11:15:49 PM
3968,1500112,,,,,,,Replace,21-06-2021 10:00:00 PM,Canceled,30-05-2022 11:37:00 PM
3969,1500112,,,,,,,Replace,21-06-2021 10:00:00 PM,Canceled,17-06-2021 11:18:25 PM
3970,1500112,,,,,,,Replace,21-06-2021 10:00:00 PM,Canceled,18-06-2021 11:21:20 PM
3971,1500112,,,,,,,Replace,21-06-2021 10:00:00 PM,Canceled,16-06-2021 11:15:49 PM
3972,1500112,,,,,,,Replace,20-06-2021 9:10:00 PM,Canceled,30-05-2022 11:37:00 PM
3973,1500112,,,,,,,Replace,20-06-2021 9:10:00 PM,Canceled,17-06-2021 11:18:25 PM
3974,1500112,,,,,,,Replace,20-06-2021 9:10:00 PM,Canceled,18-06-2021 11:21:20 PM
3975,1500112,,,,,,,Replace,20-06-2021 9:10:00 PM,Canceled,16-06-2021 11:15:49 PM
3976,1500112,,,,,,,Replace,20-06-2021 9:50:00 PM,Canceled,30-05-2022 11:37:00 PM
3977,1500112,,,,,,,Replace,20-06-2021 9:50:00 PM,Canceled,17-06-2021 11:18:25 PM
3978,1500112,,,,,,,Replace,20-06-2021 9:50:00 PM,Canceled,18-06-2021 11:21:20 PM
3979,1500112,,,,,,,Replace,20-06-2021 9:50:00 PM,Canceled,16-06-2021 11:15:49 PM
3980,1500113,,,,,,,Replace,31-05-2022 1:35:00 AM,Canceled,30-05-2022 11:37:00 PM
3981,1500113,,,,,,,Replace,31-05-2022 1:35:00 AM,Canceled,16-06-2021 11:15:49 PM
3982,1500113,,,,,,,Replace,17-06-2021 1:35:00 AM,Canceled,30-05-2022 11:37:00 PM
3983,1500113,,,,,,,Replace,17-06-2021 1:35:00 AM,Canceled,16-06-2021 11:15:49 PM
3984,1500113,,,,,,,Replace,31-05-2022 1:30:00 AM,Canceled,30-05-2022 11:37:00 PM
3985,1500113,,,,,,,Replace,31-05-2022 1:30:00 AM,Canceled,16-06-2021 11:15:49 PM
3986,1500113,,,,,,,Replace,17-06-2021 1:30:00 AM,Canceled,30-05-2022 11:37:00 PM
3987,1500113,,,,,,,Replace,17-06-2021 1:30:00 AM,Canceled,16-06-2021 11:15:49 PM
3988,1500113,,,,,,,Replace,31-05-2022 10:00:00 PM,Canceled,30-05-2022 11:37:00 PM
3989,1500113,,,,,,,Replace,31-05-2022 10:00:00 PM,Canceled,16-06-2021 11:15:49 PM
3990,1500113,,,,,,,Replace,17-06-2021 10:00:00 PM,Canceled,30-05-2022 11:37:00 PM
3991,1500113,,,,,,,Replace,17-06-2021 10:00:00 PM,Canceled,16-06-2021 11:15:49 PM
3992,2000127,,,,,,,Replace,31-05-2022 1:35:00 AM,Canceled,30-05-2022 11:35:00 PM
3993,2000127,,,,,,,Replace,31-05-2022 1:35:00 AM,Canceled,21-06-2022 11:41:00 PM
3994,2000127,,,,,,,Replace,31-05-2022 1:35:00 AM,Canceled,22-06-2021 11:16:39 PM
3995,2000127,,,,,,,Replace,22-06-2022 1:35:00 AM,Canceled,30-05-2022 11:35:00 PM
3996,2000127,,,,,,,Replace,22-06-2022 1:35:00 AM,Canceled,21-06-2022 11:41:00 PM
3997,2000127,,,,,,,Replace,22-06-2022 1:35:00 AM,Canceled,22-06-2021 11:16:39 PM
3998,2000127,,,,,,,Replace,23-06-2021 1:35:01 AM,Canceled,30-05-2022 11:35:00 PM
3999,2000127,,,,,,,Replace,23-06-2021 1:35:01 AM,Canceled,21-06-2022 11:41:00 PM
4000,2000127,,,,,,,Replace,23-06-2021 1:35:01 AM,Canceled,22-06-2021 11:16:39 PM
4001,2000127,,,,,,,Replace,31-05-2022 1:30:00 AM,Canceled,30-05-2022 11:35:00 PM
4002,2000127,,,,,,,Replace,31-05-2022 1:30:00 AM,Canceled,21-06-2022 11:41:00 PM
4003,2000127,,,,,,,Replace,31-05-2022 1:30:00 AM,Canceled,22-06-2021 11:16:39 PM
4004,2000127,,,,,,,Replace,22-06-2022 1:30:00 AM,Canceled,30-05-2022 11:35:00 PM
4005,2000127,,,,,,,Replace,22-06-2022 1:30:00 AM,Canceled,21-06-2022 11:41:00 PM
4006,2000127,,,,,,,Replace,22-06-2022 1:30:00 AM,Canceled,22-06-2021 11:16:39 PM
4007,2000127,,,,,,,Replace,23-06-2021 1:30:01 AM,Canceled,30-05-2022 11:35:00 PM
4008,2000127,,,,,,,Replace,23-06-2021 1:30:01 AM,Canceled,21-06-2022 11:41:00 PM
4009,2000127,,,,,,,Replace,23-06-2021 1:30:01 AM,Canceled,22-06-2021 11:16:39 PM
4010,2000127,,,,,,,Replace,23-06-2021 10:00:04 PM,Canceled,30-05-2022 11:35:00 PM
4011,2000127,,,,,,,Replace,23-06-2021 10:00:04 PM,Canceled,21-06-2022 11:41:00 PM
4012,2000127,,,,,,,Replace,23-06-2021 10:00:04 PM,Canceled,22-06-2021 11:16:39 PM
4013,2000127,,,,,,,Replace,31-05-2022 10:00:00 PM,Canceled,30-05-2022 11:35:00 PM
4014,2000127,,,,,,,Replace,31-05-2022 10:00:00 PM,Canceled,21-06-2022 11:41:00 PM
4015,2000127,,,,,,,Replace,31-05-2022 10:00:00 PM,Canceled,22-06-2021 11:16:39 PM
4016,2000127,,,,,,,Replace,23-06-2021 5:23:30 PM,Canceled,30-05-2022 11:35:00 PM
4017,2000127,,,,,,,Replace,23-06-2021 5:23:30 PM,Canceled,21-06-2022 11:41:00 PM
4018,2000127,,,,,,,Replace,23-06-2021 5:23:30 PM,Canceled,22-06-2021 11:16:39 PM
4019,2000126,,,,,,,Replace,22-06-2022 1:35:00 AM,Canceled,21-06-2022 11:41:00 PM
4020,2000126,,,,,,,Replace,22-06-2022 1:35:00 AM,Canceled,22-06-2021 11:16:39 PM
4021,2000126,,,,,,,Replace,23-06-2021 1:35:01 AM,Canceled,21-06-2022 11:41:00 PM
4022,2000126,,,,,,,Replace,23-06-2021 1:35:01 AM,Canceled,22-06-2021 11:16:39 PM
4023,2000126,,,,,,,Replace,22-06-2022 1:30:00 AM,Canceled,21-06-2022 11:41:00 PM
4024,2000126,,,,,,,Replace,22-06-2022 1:30:00 AM,Canceled,22-06-2021 11:16:39 PM
4025,2000126,,,,,,,Replace,23-06-2021 1:30:01 AM,Canceled,21-06-2022 11:41:00 PM
4026,2000126,,,,,,,Replace,23-06-2021 1:30:01 AM,Canceled,22-06-2021 11:16:39 PM
4027,2000126,,,,,,,Replace,23-06-2021 10:00:04 PM,Canceled,21-06-2022 11:41:00 PM
4028,2000126,,,,,,,Replace,23-06-2021 10:00:04 PM,Canceled,22-06-2021 11:16:39 PM
4029,2000126,,,,,,,Replace,22-05-2022 9:10:00 PM,Canceled,21-06-2022 11:41:00 PM
4030,2000126,,,,,,,Replace,22-05-2022 9:10:00 PM,Canceled,22-06-2021 11:16:39 PM
4031,2000126,,,,,,,Replace,22-05-2022 9:50:00 PM,Canceled,21-06-2022 11:41:00 PM
4032,2000126,,,,,,,Replace,22-05-2022 9:50:00 PM,Canceled,22-06-2021 11:16:39 PM
4033,2000126,,,,,,,Replace,23-06-2021 5:23:30 PM,Canceled,21-06-2022 11:41:00 PM
4034,2000126,,,,,,,Replace,23-06-2021 5:23:30 PM,Canceled,22-06-2021 11:16:39 PM
4035,2000101,,,,,,,Replace,22-06-2022 1:35:00 AM,Canceled,21-06-2022 11:41:00 PM
4036,2000101,,,,,,,Replace,22-06-2022 1:30:00 AM,Canceled,21-06-2022 11:41:00 PM
4037,1500153,,,,,,,Replace,23-07-2020 1:35:01 AM,Canceled,22-07-2020 11:22:01 PM
4038,1500153,,,,,,,Replace,23-07-2020 1:35:01 AM,Canceled,23-07-2020 11:24:02 PM
4039,1500153,,,,,,,Replace,23-07-2020 1:35:01 AM,Canceled,24-07-2020 11:23:05 PM
4040,1500153,,,,,,,Replace,24-07-2020 1:35:01 AM,Canceled,22-07-2020 11:22:01 PM
4041,1500153,,,,,,,Replace,24-07-2020 1:35:01 AM,Canceled,23-07-2020 11:24:02 PM
4042,1500153,,,,,,,Replace,24-07-2020 1:35:01 AM,Canceled,24-07-2020 11:23:05 PM
4043,1500153,,,,,,,Replace,25-07-2020 1:35:01 AM,Canceled,22-07-2020 11:22:01 PM
4044,1500153,,,,,,,Replace,25-07-2020 1:35:01 AM,Canceled,23-07-2020 11:24:02 PM
4045,1500153,,,,,,,Replace,25-07-2020 1:35:01 AM,Canceled,24-07-2020 11:23:05 PM
4046,1500153,,,,,,,Replace,26-07-2020 1:35:00 AM,Canceled,22-07-2020 11:22:01 PM
4047,1500153,,,,,,,Replace,26-07-2020 1:35:00 AM,Canceled,23-07-2020 11:24:02 PM
4048,1500153,,,,,,,Replace,26-07-2020 1:35:00 AM,Canceled,24-07-2020 11:23:05 PM
4049,1500153,,,,,,,Replace,23-07-2020 1:30:01 AM,Canceled,22-07-2020 11:22:01 PM
4050,1500153,,,,,,,Replace,23-07-2020 1:30:01 AM,Canceled,23-07-2020 11:24:02 PM
4051,1500153,,,,,,,Replace,23-07-2020 1:30:01 AM,Canceled,24-07-2020 11:23:05 PM
4052,1500153,,,,,,,Replace,24-07-2020 1:30:01 AM,Canceled,22-07-2020 11:22:01 PM
4053,1500153,,,,,,,Replace,24-07-2020 1:30:01 AM,Canceled,23-07-2020 11:24:02 PM
4054,1500153,,,,,,,Replace,24-07-2020 1:30:01 AM,Canceled,24-07-2020 11:23:05 PM
4055,1500153,,,,,,,Replace,25-07-2020 1:30:00 AM,Canceled,22-07-2020 11:22:01 PM
4056,1500153,,,,,,,Replace,25-07-2020 1:30:00 AM,Canceled,23-07-2020 11:24:02 PM
4057,1500153,,,,,,,Replace,25-07-2020 1:30:00 AM,Canceled,24-07-2020 11:23:05 PM
4058,1500153,,,,,,,Replace,26-07-2020 1:30:01 AM,Canceled,22-07-2020 11:22:01 PM
4059,1500153,,,,,,,Replace,26-07-2020 1:30:01 AM,Canceled,23-07-2020 11:24:02 PM
4060,1500153,,,,,,,Replace,26-07-2020 1:30:01 AM,Canceled,24-07-2020 11:23:05 PM
4061,1500153,,,,,,,Replace,23-07-2020 10:00:18 PM,Canceled,22-07-2020 11:22:01 PM
4062,1500153,,,,,,,Replace,23-07-2020 10:00:18 PM,Canceled,23-07-2020 11:24:02 PM
4063,1500153,,,,,,,Replace,23-07-2020 10:00:18 PM,Canceled,24-07-2020 11:23:05 PM
4064,1500153,,,,,,,Replace,24-07-2020 10:00:16 PM,Canceled,22-07-2020 11:22:01 PM
4065,1500153,,,,,,,Replace,24-07-2020 10:00:16 PM,Canceled,23-07-2020 11:24:02 PM
4066,1500153,,,,,,,Replace,24-07-2020 10:00:16 PM,Canceled,24-07-2020 11:23:05 PM
4067,1500153,,,,,,,Replace,25-07-2020 10:00:01 PM,Canceled,22-07-2020 11:22:01 PM
4068,1500153,,,,,,,Replace,25-07-2020 10:00:01 PM,Canceled,23-07-2020 11:24:02 PM
4069,1500153,,,,,,,Replace,25-07-2020 10:00:01 PM,Canceled,24-07-2020 11:23:05 PM
4070,1500153,,,,,,,Replace,27-07-2020 10:00:29 PM,Canceled,22-07-2020 11:22:01 PM
4071,1500153,,,,,,,Replace,27-07-2020 10:00:29 PM,Canceled,23-07-2020 11:24:02 PM
4072,1500153,,,,,,,Replace,27-07-2020 10:00:29 PM,Canceled,24-07-2020 11:23:05 PM
4073,1500153,,,,,,,Replace,26-07-2020 8:00:00 PM,Canceled,22-07-2020 11:22:01 PM
4074,1500153,,,,,,,Replace,26-07-2020 8:00:00 PM,Canceled,23-07-2020 11:24:02 PM
4075,1500153,,,,,,,Replace,26-07-2020 8:00:00 PM,Canceled,24-07-2020 11:23:05 PM
